fips	low_birthweight_percentage	food_environment	physical_exercise_opportunities	teen_births	limited_healthy_access	stis	uninsured	primarycare_ratio	dentist_ratio	mentalhealth_ratio	otherproviders_ratio	HS_completion	some_college	disconnected_youth	unemployment	income_inequality	children_freelunches	single_parent_households	social_associations	water_violations	high_housing_costs	housing_overcrowding	segregation_black_white	segregation_nonwhite_white	homeownership	severe_ownership_cost	smoke_perc	obesity_perc	inactive_perc	drinking_perc	Food_Insecure_perc	preventable_hospitalization	mammogram_perc	flu_vaccine_perc	children_poverty_percent	median_income	Violent_crime	air_pollution	drive_alone_perc	long_commute_perc	traffic_volume
27035	0.0568874441284031	8.7	0.701744	0.0226021684737281	0.0218547944944	0.00268533465789147	0.0519080589324531	947.41176471000006	1272.3333333	339.73298429	913.92957746	0.851428571428571	0.708175921305866	0.0547945205479452	0.0392156862745098	4.25484568671492	0.374502804691484	0.297860076374379	0.00144356140568732	0	0.1214749713	0.0085227273	59.966122924	34.300416071	0.758094738420027	0.109490740740741	0.17	0.3	0.22	0.2	0.1	6249	0.52	0.49	0.17	53481	200	6.2	0.83	0.21	84
27037	0.0657948731978224	8.9	0.972400088319717	0.00980840907604787	0.0512321407570405	0.00357082733650898	0.0390948644324135	1511.6523297	1437.2398649	570.27211796	1865.8903509	0.860784971486079	0.787040727588956	0.0399116209101166	0.0253966268476244	3.78939482438987	0.268511349280737	0.262661220351541	8.6543956030928e-4	1	0.0950224802	0.0148070643	46.224326015	31.441671494	0.74327480267759	0.0951836022457134	0.14	0.29	0.18	0.21	0.07	5740	0.46	0.53	0.08	86403	141	8.3	0.81	0.35	275
27049	0.0593244393982401	8.7	0.906675616568867	0.0139216106232598	0.0418223742351082	0.00287232204561161	0.0557484723680314	1251.4594595	2209.6666667	1079.1395349	1496.8709677	0.867330016583748	0.704465390840712	0.0394853593611358	0.0274764194907356	4.2523910925037	0.264042747295712	0.268736616702355	0.00198686938493435	0	0.102572262	0.0175853018	56.318738392	33.892648549	0.750064723243411	0.115661756914274	0.15	0.32	0.23	0.22	0.09	6333	0.46	0.49	0.08	67039	130	8.2	0.81	0.35	123
27053	0.0735471655506049	8.3	0.995596242705599	0.0144289018614385	0.0480930635581491	0.0065142521229625	0.0536907851132904	848.82983051	1048.6494588	255.773355	621.01972387	0.791590493601463	0.806290737244109	0.0354482855536818	0.0248212025991384	4.89347754834481	0.409414385953244	0.292862557410187	0.00110301399973163	1	0.135793019	0.026253974	53.001883075	42.854171349	0.624138985770921	0.13625896812343	0.12	0.23	0.16	0.24	0.11	5751	0.41	0.53	0.12	76067	449	8.5	0.73	0.3	897
27067	0.0538687561214496	8.4	0.667653116787803	0.026821742226442	0.083050269310353	0.00318180754743467	0.0676788321167883	1017.6904762	1260.4411765	272.96178344	1260.4411765	0.73125	0.664638474799716	0.0610066090493137	0.0292494258893679	4.1951063489525	0.522918902345547	0.297148475909538	0.00191844278595326	1	0.1065145602	0.0209142516	62.756491842	50.598786988	0.73956524342775	0.110413364223875	0.15	0.28	0.22	0.19	0.08	7947	0.5	0.56	0.18	60579	175	6.6	0.83	0.15	121
27097	0.0567882662655134	7.9	0.48689680101210897	0.0153846153846154	0.104078063012832	0.00148197435277038	0.0564305949008499	1836.8888889	2369.2142857	829.225	1658.45	0.8925	0.627068077027394	0.0567240280433397	0.0468252162039144	4.30647557458708	0.402441150828248	0.273035760897938	0.00181466247278006	0	0.1131718395	0.0150659134	84.743035619	37.271427219	0.78032325029656	0.106169078446306	0.15	0.32	0.25	0.21	0.1	9144	0.48	0.38	0.12	57471	32	6.4	0.79	0.37	92
27099	0.0669291338582677	8.7	0.733626126701223	0.0242160067804819	0.0445945596660113	0.00363948844967902	0.0687080616198847	2637.7333333	2000.55	909.34090909	1428.9642857	0.789264413518887	0.627557544757033	0.140298507462687	0.0267481662591687	4.48691621176674	0.506160313088854	0.338026721479959	0.0014659050700096	0	0.0996740548	0.0168666883	45.496453412	39.393559263	0.735582505483164	0.0821647244716571	0.15	0.32	0.25	0.2	0.09	5850	0.5	0.52	0.13	53387	208	8.1	0.78	0.2	122
27105	0.0513618677042802	8.5	0.651089905510338	0.0434873510349153	0.0899868560810179	0.004010207801677	0.103891765491899	1371.5	1993.0909091	876.96	1827	0.775167785234899	0.477561705310396	0.125231910946197	0.0262318326834456	4.32616855840558	0.61957950065703	0.380862718247176	0.00159496901203062	0	0.0955357143	0.0456273764	57.005677237	44.678386366	0.712802329998734	0.110559979114998	0.14	0.33	0.28	0.18	0.07	3598	0.55	0.53	0.14	55766	117	7.9	0.72	0.13	56
27109	0.0585476956055734	8.9	0.906501303310965	0.0123649616035403	0.0302667654691919	0.00410507971341896	0.0437899306086265	440.14204545	908.5872093	263.98141892	160.94438723	0.860602798708289	0.797295048845998	0.0399030924896679	0.0228927606914548	4.19747668678003	0.337954582853382	0.253721010730357	0.00120054218033951	0	0.0910887686	0.0207871869	53.07141643	33.409746744	0.731495803850584	0.101903244738828	0.12	0.27	0.2	0.19	0.08	3966	0.63	0.6	0.08	76001	165	8.1	0.73	0.11	270
27111	0.0556404102116518	8.5	0.552536516412753	0.0186731304425891	0.0627845597839555	0.0017996400719856	0.0634493062000589	1944.8333333	1434.4390244	744.4556962	1367.7209302	0.804560260586319	0.721690590111643	0.0319669048514479	0.0358767214783245	4.03566121842496	0.369661081012977	0.236625349860056	0.00205673151084069	0	0.0975352854	0.0133555927	69.689438571	41.891990405	0.788409147197226	0.108766855246927	0.13	0.31	0.23	0.2	0.09	7983	0.49	0.46	0.14	53778	99	6.8	0.78	0.25	49
27115	0.0683850604944766	8.4	0.625714285714286	0.0222637979420019	0.0322260279751261	0.00219155566208951	0.0666974382644819	4867.1666667	2948.3	601.69387755	2456.9166667	0.863492063492064	0.574200236966825	0.0752373995617239	0.0484848484848485	4.33852067991293	0.43784349646689297	0.304573804573805	0.00140396534602609	1	0.140027637	0.0168258299	36.187992352	33.635120185	0.797287184284378	0.131181117721642	0.2	0.35	0.28	0.2	0.11	7376	0.39	0.31	0.16	50387	266	6.7	0.78	0.38	33
27123	0.0750055313813703	8	0.998277760301982	0.0202218248043446	0.0532089982915225	0.00612437816392749	0.0578389709719719	913.29	1168.1740977	242.27653016	753.71232877	0.761758241758242	0.730035568351268	0.0443647613021163	0.026806179755829	4.70889048827607	0.561653966831017	0.352107508872672	0.00116428881662269	0	0.1424580327	0.0422766188	48.7807338	44.5649351	0.592952565899297	0.143745922947356	0.14	0.26	0.19	0.21	0.12	6119	0.4	0.52	0.21	62937	423	9	0.73	0.29	699
27137	0.0674294761082326	7.8	0.824433390268996	0.0137249979077747	0.0862228796410057	0.00444	0.0516096849698784	787.4015748	1141.4514286	379.76045627	684.0890411	0.808016877637131	0.762729577088985	0.0515551048005409	0.0368292515472209	4.5762257747611	0.392048591938156	0.325929078768854	0.00156	0	0.1160862355	0.0139901246	65.599130515	41.619135464	0.709109803372099	0.114419950267789	0.17	0.28	0.22	0.24	0.12	5668	0.44	0.49	0.15	53833	239	7.7	0.79	0.2	121
27139	0.0613044480294999	9.3	0.881580567699033	0.00777300488004442	0.0282646115610184	0.00301727389303764	0.0382517835046822	1736.0357143	2497.9830508	995.81756757	3779	0.875392670157068	0.776138517493981	0.050242285131344	0.024897367785559	3.7302978416617902	0.233860342555995	0.171383021123954	6.7202918526747e-4	1	0.0875665318	0.0159049942	45.177509384	34.134468341	0.82312925170068	0.0849247172994023	0.12	0.29	0.19	0.24	0.06	5836	0.45	0.52	0.06	101427	99	7.6	0.83	0.4	119
27141	0.0579519655872864	8.9	0.885286839399315	0.0108676046176046	0.0561877037684042	0.00270698953156392	0.0378418883476958	2488.6842105	2286.5714286	589.17791411	2233.3953488	0.901581722319859	0.7248987463838	0.0590419606386929	0.0315473887814313	3.36387530116084	0.226366760387379	0.226772665221232	8.5650840647139e-4	0	0.0777832271	0.0193307342	72.553805096	34.629160884	0.826480133598009	0.0843430970327259	0.15	0.3	0.2	0.25	0.07	7006	0.44	0.48	0.07	81850	104	7.3	0.84	0.52	53
27145	0.0650598952729359	8.3	0.758725986112771	0.0108833092485549	0.0499212720370149	0.00373838881778206	0.0488177082927817	1011.6794872	1316.1652893	321.08064516	607.84732824	0.827401267674305	0.740948135261498	0.0368312572811184	0.0294045658849183	4.05272881794332	0.396412853940048	0.288644196015802	0.00144466550924459	0	0.1067086504	0.0230522576	64.968206312	47.03940972	0.689714897013126	0.107335022737529	0.15	0.29	0.22	0.25	0.11	6536	0.51	0.45	0.14	60843	199	7	0.8	0.22	129
27163	0.0615400264469535	8.9	0.943725434205664	0.00696086817960717	0.0668976821564148	0.00291400752102611	0.0333430814362611	925.44404332	1364.2157895	401.8620155	1205.5860465	0.902389277389277	0.810613694160549	0.0156318480642805	0.0250609266485413	3.6079699515491	0.209019150558371	0.228574621623348	8.7381216159283e-4	0	0.090308006	0.0132559159	44.220614145	32.597196856	0.81594479739011	0.088568575522077	0.11	0.25	0.16	0.2	0.06	5573	0.43	0.54	0.05	95840	94	8.5	0.83	0.4	150
27171	0.0550060313630881	9.3	0.858163592622294	0.0096011340936916	0.0216832982919006	0.00215212308058919	0.0402462845010616	2238.1	2479.0727273	897.03289474	1947.8428571	0.89543823680164	0.739271762995067	0.0432738835891055	0.0297158314808367	3.49838457529964	0.20392655880749	0.191200215285253	9.9042342463101e-4	0	0.0812554681	0.0199411572	55.402690664	22.940440343	0.816661727976972	0.0827974795156885	0.15	0.32	0.2	0.22	0.07	5721	0.45	0.5	0.05	87377	76	7.3	0.84	0.49	131
28001	0.132409545804465	4.9	0.690776233086664	0.049797434166104	0.133367791503855	0.00845079508434668	0.149798457763757	1069.0689655	2228	1039.7333333	799.79487179	0.8	0.41741927502165	0.167682926829268	0.0621317621853241	6.23801931914096	1	0.663576963987236	0.00141921749508112	0	0.1164072921	0.0237375917	42.920266129	42.812447959000004	0.617405872498016	0.171486761710794	0.22	0.35	0.32	0.12	0.25	6949	0.44	0.45	0.4	33392	304	9	0.88	0.15	150
28033	0.0862360500507271	7.6	0.703929253590653	0.0250937014352317	0.0888057713516732	0.00518039059921343	0.104452448463484	2930.3442623	2757.5909091	1189.5490196	1444.452381	0.89	0.666125270697984	0.0674752141688324	0.0376083574127584	3.68087561296112	0.530728722308847	0.31380835596041	8.2796739598659e-4	0	0.0987345987	0.0216260834	31.066225991	31.001880183	0.736863301008409	0.103209162462823	0.15	0.35	0.29	0.16	0.13	4576	0.36	0.53	0.13	68126	161	10.3	0.88	0.39	171
28035	0.12205421604686	6.2	0.747097445752262	0.0304256803907886	0.0711585910347773	0.00971233983914351	0.153961998141562	1572.3125	2886	268.94623656	342.63013699	0.795393184796855	0.695866043923283	0.0377436748237246	0.0442496223676806	5.30195267037372	0.787068809824815	0.47487598482637905	0.00139126286918154	0	0.1783114993	0.028372591	55.532806798	53.553265215	0.546748475011594	0.16539039039039	0.19	0.31	0.29	0.15	0.21	6054	0.45	0.49	0.31	39061	196	10.2	0.81	0.19	164
28047	0.100291302538494	6	0.712033350257877	0.0344510469722694	0.157871887624596	0.00588702951318607	0.15797142319985	1847.0900901	1359.5394737	485.09389671	693.45637584	0.852331258975586	0.609602489534324	0.0954005067238355	0.0452419177860682	4.78781411727045	0.67409649605577	0.44142211956858	9.3646202695254e-4	0	0.1617870597	0.0328072006	38.466234461	34.105218512	0.560161292367777	0.165336164746287	0.22	0.34	0.3	0.17	0.18	6441	0.36	0.35	0.29	45355	234	9.8	0.83	0.27	168
28049	0.146018285411422	5.1	0.685639154452983	0.034074119206105	0.124785466437002	0.0127642517442807	0.141969750619657	1267.1798942	1063.161435	345.60495627	427.18018018	0.743553481694185	0.675326904472116	0.0726666666666667	0.0460867019232529	5.02239097660394	0.894088409475465	0.580506008422062	0.00142799283498332	1	0.1812775204	0.0329658029	56.516854456	55.248866069	0.584284989572177	0.171393516115332	0.19	0.37	0.31	0.13	0.24	5894	0.43	0.41	0.3	44776	755	10.7	0.85	0.31	300
28059	0.0987426360678801	6.9	0.750594266403185	0.0301371627277996	0.109185859674371	0.0048328549721425	0.138437968303934	1974.3333333	2558.5178571	660.26267281	1146.216	0.874287749287749	0.624675927189368	0.111185802635117	0.0552745849297573	4.6472364256148	0.696260905691733	0.39394299994050097	9.6375710507062e-4	0	0.1191593552	0.014692743	53.523760372	44.523049025	0.699371949678197	0.129588397507915	0.19	0.33	0.26	0.15	0.15	6010	0.39	0.38	0.27	51771	220	10.1	0.88	0.35	120
28067	0.113632992137665	7	0.50470034385561	0.0472436132502139	0.0541568313395611	0.00655086118062712	0.170395619538021	1997.9411765	1956.0285714	1122.3114754	744.14130435	0.851405472636816	0.577863191399916	0.101797923524943	0.0477101471908796	4.9927372029516	0.765250315523769	0.415840442702329	0.00148682467245694	0	0.1012269939	0.0293526337	54.931637511	53.652359743	0.730887220473077	0.0967908235597371	0.19	0.4	0.36	0.14	0.17	7000	0.38	0.48	0.29	42435	224	10.1	0.88	0.25	150
28075	0.131938514090521	6	0.517561455750614	0.0352024567788899	0.11094367940843	0.00716958833957061	0.125947269365933	1072.6056338	1569.1041667	333.26106195	570.58333333	0.817387057387057	0.643163165229959	0.077379417075058	0.0503436988543372	5.44359793561072	0.752410759600744	0.421991332370263	0.00165452038605476	0	0.1255989049	0.0341865948	51.621371988	50.624628678	0.654415483696935	0.132620926364955	0.2	0.36	0.34	0.13	0.2	6023	0.48	0.36	0.34	40077	359	10.4	0.83	0.18	103
28083	0.14378478664193	2.3	0.693474022960052	0.0505527263693951	0.30781579805675	0.0154330493104746	0.145216473072862	1328.3181818	2629	211.08759124	963.96666667	0.750217391304348	0.487778232964632	0.125382262996942	0.0675056092088577	8.34043089328462	1	0.650609756097561	0.00109502788899155	0	0.1854134566	0.0365510778	52.3113463	51.581213444	0.500586854460094	0.195641931684335	0.24	0.37	0.33	0.11	0.3	6337	0.44	0.38	0.49	29244	614	10.2	0.87	0.1	118
28085	0.107597000326052	6.2	0.53566204938484	0.0358322123028005	0.119472584229545	0.00559000786094856	0.146794849054596	2146.6875	2631.1538462	1628.8095238	698.06122449	0.812896825396825	0.569923031379515	0.187861271676301	0.0471254177180659	5.95815593400745	0.635542654410579	0.388661037394451	0.00163041895944333	0	0.0967486122	0.0212601469	36.125888324	36.479971232	0.754034458563967	0.104319617551648	0.2	0.39	0.33	0.14	0.18	5061	0.34	0.5	0.25	43478	108	9.5	0.91	0.36	54
28089	0.104997807978957	7.5	0.767034652269361	0.0193942296181013	0.0532482346270601	0.00501825689651876	0.106076141964079	758.10144928	1467.0833333	636.3253012	1056.3	0.846001742160279	0.774111035054221	0.0784278854703895	0.0365833067557173	4.57222222222222	0.50663082437276	0.348612971111536	0.00128085033168288	0	0.1190540541	0.0229854336	49.796318742	46.19565557	0.718298308559713	0.11465652857892	0.15	0.36	0.22	0.17	0.15	4729	0.47	0.48	0.14	75740	155	10.7	0.87	0.27	103
28093	0.115719063545151	6.6	0.346677794529399	0.036788917906211	0.0762365124676933	0.00707487576855049	0.143522026193311	8904.75	7090.2	3545.1	1477.125	0.809107744107744	0.40570430733410895	0.136802575107296	0.05003084092934	4.62993784894133	0.918678815489749	0.443650999740327	8.1417221146017e-4	0	0.1304181051	0.0143776012	25.755325725	24.038439744	0.759752179899036	0.13249236702555	0.19	0.44	0.37	0.14	0.18	5606	0.32	0.42	0.33	40285	374	10	0.86	0.5	38
28107	0.117913832199546	5.8	0.180539948713516	0.0552325581395349	0.115182607165701	0.00958992763428841	0.143491280605954	4249.25	3797.5555556	1139.2666667	1102.516129	0.852551020408163	0.485495283018868	0.148399014778325	0.0593677717810332	4.22858433564854	0.867022191639429	0.406834825061025	0.0010590104136024	0	0.0971050455	0.0381616742	26.92425197	26.722413561	0.728207600224954	0.108265830502569	0.21	0.34	0.4	0.13	0.21	7662	0.33	0.5	0.34	39198	446	10	0.88	0.34	43
28121	0.0897968786761823	7.6	0.701427088555753	0.0241674950298211	0.0979311824145406	0.00435297211993688	0.106855094531151	1551.8367347	1603.1458333	801.57291667	1012.5131579	0.892105745721271	0.676144018583043	0.0517765156518294	0.0340779261710594	3.81530532359081	0.463165046070231	0.255429278721728	0.00105865334034719	0	0.0733140565	0.0223448276	24.165619112	23.174215641	0.76235272956201094	0.0685046415389777	0.16	0.35	0.3	0.16	0.12	6158	0.43	0.48	0.12	66296	64	10.6	0.88	0.39	129
28123	0.131692307692308	6.5	0.685642513444665	0.0658509096763806	0.0865356405392018	0.0101688951442646	0.204972074077185	5684	2571.5454545	9429	1285.7727273	0.839954819277109	0.440021884831076	0.130012936610608	0.0391575425790754	5.28982169879597	0.994231777661248	0.542990033222591	0.00116115411681914	0	0.0866943867	0.0517766497	12.862449899	13.110543371	0.735697172975563	0.111929460580913	0.21	0.49	0.38	0.13	0.19	7670	0.39	0.32	0.37	38034	483	10.2	0.77	0.34	24
28149	0.129009923840295	5.7	0.546511389498288	0.0495586612725267	0.112726371937342	0.0100068422853233	0.14143498220457	1798.7692308	1592.2758621	211.81651376	1126.2439024	0.72	0.606819763395964	0.0899067005937235	0.0545454545454545	5.63959927820297	0.999876191655318	0.448137485823955	0.0013898392062949	0	0.1605758583	0.0251691475	30.599190414	31.980887209	0.644143664073324	0.170359875318787	0.2	0.36	0.35	0.13	0.22	6545	0.39	0.4	0.31	46049	344	9.8	0.88	0.18	113
28151	0.138585858585859	3.7	0.772904159414905	0.0583853083853084	0.188290391399574	0.0138465199800956	0.16196222455404	2311.05	2371.7368421	715.28571429	834.5	0.771417910447761	0.529241877256318	0.118775510204082	0.070544628445029	5.62298054731289	1	0.671432052635854	0.00153609831029186	1	0.1741605009	0.0258953168	48.325700414	47.839713637	0.540357396579048	0.19684280291619	0.21	0.43	0.36	0.11	0.28	7030	0.37	0.37	0.52	33991	283	10.1	0.86	0.16	149
29007	0.0927350427350427	7.5	0.729484116103255	0.0338785046728972	0.0621122432096831	0.00651300651300651	0.122977007280155	1972.3846154	2830.3333333	519.85714286	1819.5	0.87012987012987	0.460430540498684	0.115483319076133	0.0309144761199556	3.54312405915169	0.745186522262335	0.33345076624978	0.00109200109200109	0	0.0858402204	0.0151269584	45.242844791	30.768785746	0.663057461406518	0.080564406008193	0.21	0.35	0.32	0.17	0.14	3828	0.5	0.3	0.26	44340	183	10	0.82	0.28	55
29019	0.0803286480613839	7.1	0.827215602365933	0.0119265190767781	0.0840124420567873	0.0074493327574311	0.100603189726317	886.92039801	1500.0416667	279.94556765	642.875	0.898806139852189	0.79532509176828	0.0203204376709652	0.0227155713903248	4.94139947017448	0.411556454671893	0.288453428547331	0.0011555440873726	0	0.1596912132	0.0121471217	35.304047308	28.383462522	0.552996840916563	0.151876451531782	0.19	0.26	0.23	0.24	0.16	3645	0.5	0.5	0.13	55136	362	10.1	0.78	0.16	210
29021	0.0826693227091633	7.5	0.82650418717279	0.0407745591939547	0.067986508258876	0.00682647504631449	0.114934299191375	1562.5438596	1527.0862069	560.57594937	876.94059406	0.820776255707763	0.571727573360124	0.0757017947537966	0.0295938972402962	4.32332541567696	0.558428527323248	0.40155993839733695	0.00124628080615281	0	0.1256472738	0.0181518152	49.395685053	35.919482426	0.634691313711414	0.109938680860336	0.22	0.38	0.32	0.18	0.14	5002	0.45	0.53	0.22	52506	463	10.2	0.83	0.12	177
29023	0.109109892978335	6.9	0.685189512548488	0.0503472222222222	0.0792083468523625	0.00440631884873201	0.128350910269251	1015.8571429	1375.4516129	367.57758621	584.09589041	0.913555992141454	0.599901283316881	0.0750750750750751	0.0457880509736857	5.11410154173312	0.737284451528764	0.435280759702725	0.00100782824731636	0	0.1177547285	0.0162503762	55.00375038	42.500405582	0.63734181084551	0.123128119800333	0.22	0.38	0.4	0.17	0.17	7084	0.32	0.22	0.3	38067	503	10.8	0.81	0.14	60
29031	0.0859912445278299	7.3	0.758847160187118	0.0201740128119323	0.0751270379800196	0.00490014201455969	0.103592891345567	1070.6986301	1334.7966102	361.25229358	550.72027972	0.919191919191919	0.679106481232884	0.061206708778044	0.0275444911017796	4.55120077738189	0.469504629187745	0.315388337769175	0.00135617507452566	0	0.1165811966	0.0169292658	47.120222742	40.770898202	0.655145406252128	0.123290598290598	0.18	0.32	0.29	0.19	0.15	4313	0.46	0.48	0.17	51962	362	11.3	0.82	0.17	79
29037	0.0707748627211715	7.9	0.692605400188987	0.0206662423085084	0.0896163714238324	0.00352859511781266	0.0884015007642781	4321.8333333	2559.8536585	1264.5060241	2440.7906977	0.922846441947566	0.659012583153002	0.0628352490421456	0.0305225609531865	3.73075836967776	0.38304327913899694	0.252729608220938	9.5445605645752e-4	0	0.0947229551	0.0181364174	46.793573478	31.119189623	0.761890274819998	0.0905853205326727	0.17	0.37	0.26	0.2	0.11	5183	0.45	0.47	0.11	71374	185	9.9	0.85	0.49	48
29043	0.0607042253521127	8	0.673464906615691	0.0191666225446074	0.0710801151972308	0.00303165090364266	0.100605858484798	2248.2105263	3221.5925926	915.61052632	2174.575	0.940733772342427	0.702846181299072	0.0343228200371058	0.0257685870836104	3.66490582534883	0.346039539992247	0.246065474244618	8.8959640415769e-4	0	0.0824396783	0.0189400233	77.98611369	29.996944285	0.741711419107953	0.0861949300988201	0.19	0.31	0.25	0.19	0.11	3775	0.46	0.51	0.12	58057	164	9.9	0.85	0.4	65
29051	0.0846321695760599	7.5	0.775220423739966	0.0221985437755283	0.0835532932227925	0.00671377170568911	0.100918961290215	1420.5185185	1567.2653061	529.62758621	1081.6338028	0.872996300863132	0.661445249002512	0.0564063297600817	0.0250071934918517	3.8863527061522	0.486134220743206	0.322188097583589	0.00237263388434062	0	0.084786324800000007	0.012137559	41.175303536	38.947198154	0.675451275673132	0.080505540166205	0.18	0.36	0.21	0.2	0.13	3386	0.55	0.58	0.12	62817	257	10	0.87	0.15	179
29069	0.117865585950692	6.2	0.682001689982161	0.0609914727561786	0.107863348624542	0.00444901889172947	0.131951107588336	2316.8461538	3677.875	498.69491525	1050.8214286	0.925501432664757	0.48944960897152096	0.137387387387387	0.0550322260783342	5.18784244039686	0.837132956410724	0.43468118195956496	0.00159367840897772	0	0.1342389133	0.0231861199	48.872315078	36.746279892	0.628953086022371	0.138312586445367	0.26	0.41	0.44	0.15	0.19	7491	0.37	0.37	0.38	37331	502	11.3	0.81	0.28	59
29071	0.0782122905027933	8.2	0.747103219958223	0.0265235971757711	0.0390602702222835	0.00320332913964967	0.104072239614971	1497.5362319	2253.6956522	842.84552846	1645.5555556	0.885159010600707	0.654393270935554	0.050199203187251	0.0306768412798592	3.89889992767691	0.463917525773196	0.297427448992523	0.00145165973095906	0	0.1005390498	0.0162955591	55.12489921	22.799596884	0.73359489946052	0.0952273637820513	0.19	0.33	0.33	0.2	0.12	4090	0.48	0.52	0.13	58738	195	10.7	0.85	0.42	120
29077	0.0731358529111338	7.3	0.83173555641158	0.0248287161155794	0.0655876525035069	0.00697020410275875	0.113100654088482	1020.4401408	1357.7813953	280.9653513	583.846	0.886490250696379	0.710768070260514	0.0552382148013307	0.0255013400492923	4.55293283355283	0.505877674776947	0.309526616257726	0.00120770863166612	0	0.1361234231	0.0133876112	45.007556661	31.640902721	0.574393981610477	0.145986144205412	0.2	0.33	0.24	0.19	0.15	4439	0.46	0.52	0.17	44799	770	10.1	0.83	0.17	300
29095	0.0895225363452687	7	0.915088154408907	0.0338123238579033	0.0726770836228303	0.00837894104264589	0.12585964942123	1303.9085821	1148.0442623	421.87168675	739.50052798	0.896273474178404	0.679551905026281	0.0761345206401665	0.0373348460398848	4.7238043330154	0.59960933951122	0.426206151125086	0.00113464826619163	0	0.1471576204	0.0157483159	60.204803713	52.332642006	0.584540054413008	0.139169931466586	0.2	0.32	0.23	0.21	0.16	5302	0.43	0.48	0.19	55864	941	10.4	0.83	0.33	370
29097	0.0697794624396968	7.3	0.745460120609179	0.0422393563526651	0.106058662209124	0.00583112205428517	0.141502318143876	1652.8425926	1699.0985915	424.77464789	697.31791908	0.870466321243523	0.585799942895213	0.0574079899339415	0.0274618536309692	4.16717325227964	0.555010478186321	0.326152186372678	0.00132260828335427	0	0.1135987648	0.0206647715	42.142938241	20.673813053	0.64808554826451	0.106968577552789	0.19	0.39	0.27	0.19	0.13	4211	0.46	0.49	0.23	46596	416	10	0.83	0.15	110
29099	0.0765788165091994	7.9	0.675055890057742	0.021739590162201	0.0835508541143769	0.00296233412269336	0.099874062024453	4144.6296296	2639.3764706	1187.021164	2465.3516484	0.92378752886836	0.67088913017251794	0.0432759422987436	0.0311531841652324	3.59969946426238	0.366125937554509	0.297023444682807	7.3723247397346e-4	0	0.0939354997	0.0155509659	66.611883873	30.900899763	0.796523408339554	0.0902784515377899	0.19	0.33	0.23	0.2	0.11	5393	0.43	0.52	0.1	65150	192	11.3	0.87	0.56	188
29109	0.0704945992040932	7.9	0.532018429362738	0.0398595855509002	0.0481222665217166	0.00353853359005048	0.136419315324608	1830.1904762	2397.4375	767.18	1420.7037037	0.907643312101911	0.487748763372829	0.157999009410599	0.0304972375690608	4.1166780721478196	0.604202401372213	0.291388657214345	0.00145704324296196	0	0.0971110338	0.0295025729	71.757241016	13.061844499	0.718981101068201	0.0967648338894531	0.21	0.33	0.28	0.17	0.13	4553	0.4	0.38	0.24	45074	448	9.7	0.79	0.31	55
29113	0.0754098360655738	8.3	0.352357036867937	0.0255894858909934	0.0251106460316554	0.00293683142587615	0.104975001033015	14045.75	7210.75	1373.4761905	2218.6923077	0.949421965317919	0.55720158775163	0.063258785942492	0.0330324843789966	4.17645235050188	0.38947016918967103	0.308487137461697	6.585621985298e-4	0	0.1175496689	0.0205267445	35.087501583	11.039267533	0.782794321699221	0.126162822700501	0.21	0.37	0.27	0.21	0.12	5291	0.39	0.43	0.15	62238	285	10.9	0.86	0.56	43
29145	0.0702174346698584	8	0.541934817771965	0.0360142241053189	0.0533820082647899	0.0042031223194373	0.158904283986505	1652.8425926	4855.5	3237	3427.4117647	0.869718309859155	0.55693765733748	0.077140169332079	0.0301483548766157	3.8559701492537295	0.569465816663003	0.244804684710419	0.00116658088866015	0	0.0916990624	0.0172531215	54.759113271	22.441868441	0.707921681336447	0.0985258795271511	0.2	0.29	0.28	0.18	0.12	4370	0.4	0.4	0.23	49220	255	10	0.81	0.26	86
29155	0.11260053619303	6	0.535034980323568	0.0605057905932404	0.0374354943255356	0.00826102460477832	0.117351398601399	4206.5	16272	707.47826087	856.42105263	0.959677419354839	0.445156330087135	0.154098360655738	0.0554418018585604	5.1175755843042	0.875475285171103	0.538878842676311	0.00136693212884821	0	0.1144124169	0.0279538905	40.361594947	39.383912021	0.537618699780862	0.132814979371628	0.25	0.36	0.42	0.14	0.23	8920	0.33	0.29	0.45	31831	887	11	0.87	0.21	25
29159	0.0681649790071623	7.6	0.674936612876472	0.0396448482345654	0.0648576612923864	0.00498143709760797	0.142803802740041	1934.4545455	1933.7272727	802.67924528	1575.6296296	0.956701030927835	0.526707954325527	0.0643607705779335	0.0413689901525391	4.02574881765633	0.631934463926416	0.336564559906941	0.00105738051600169	0	0.1075133606	0.027803811300000002	59.096412367	39.098384135	0.669493122291313	0.097176241480039	0.22	0.37	0.28	0.17	0.14	6278	0.41	0.47	0.23	45254	361	9.5	0.84	0.18	143
29165	0.0629259980525803	8.1	0.859071673271982	0.0138545505434529	0.0650560783211303	0.00374554043503612	0.0664286536911206	1233.9878049	1688.2786885	953.56481481	1839.0178571	0.930533117932149	0.80172575501782	0.0342394687694542	0.025634816301114	3.8902757290366496	0.247326744118837	0.276326619016678	9.6850385919139e-4	0	0.1059717409	0.0128647215	36.375245144	28.746181524	0.658353404293891	0.0965828191741813	0.18	0.3	0.24	0.2	0.11	4283	0.49	0.54	0.07	82567	134	10.2	0.84	0.33	292
